NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;FPOE   ;GRUE   ;OEVP   ;NEOS   ;HC     ;LINKS  ;BIER   ;SOEZ   ;VOLT   ;WIFF   ;PRO    ;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;43;697;287;3;149;18;26;35;15;9;5;3;24;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;44;649;221;8;106;23;16;33;7;7;9;5;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;45;885;300;0;154;19;27;44;20;11;4;5;16;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;46;779;278;5;129;25;23;60;12;7;1;3;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;47;832;290;11;119;34;22;65;10;11;2;5;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;48;741;269;4;145;21;15;48;14;10;3;4;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;49;379;136;5;68;10;7;15;7;7;4;1;12;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;50;574;210;11;103;18;18;25;6;7;2;4;16;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;51;426;153;6;63;15;8;32;1;11;4;4;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;52;593;200;6;85;21;16;36;7;14;3;8;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;53;531;155;1;68;18;17;31;2;4;3;3;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;54;836;259;7;124;38;15;24;5;24;4;7;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;55;665;233;9;103;29;21;30;10;14;2;4;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;56;884;372;16;225;32;10;28;7;22;0;6;26;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;57;948;426;9;235;40;24;53;16;21;3;5;20;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;58;913;387;3;192;29;27;55;22;23;3;8;25;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;59;876;363;19;180;34;8;49;10;20;1;3;39;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;60;788;260;2;134;25;16;30;7;21;4;2;19;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;61;722;266;11;118;28;26;57;10;10;0;3;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;62;735;253;1;114;33;23;39;13;11;3;4;12;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;63;834;312;2;150;31;23;60;6;15;6;5;14;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;64;863;378;4;198;47;19;50;12;23;2;4;19;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;65;621;242;12;116;32;12;21;7;23;0;6;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;66;751;245;7;129;33;9;31;5;12;3;5;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;67;872;323;6;161;33;22;68;7;10;1;3;12;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;68;686;220;6;125;11;15;38;12;6;1;2;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;69;869;267;9;110;43;12;60;7;14;3;5;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;70;847;269;3;138;31;17;44;12;9;3;1;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;71;726;260;1;144;16;16;35;12;17;2;2;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;72;840;275;5;151;21;24;49;5;6;3;2;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;73;883;320;4;162;26;18;51;10;24;8;7;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;74;943;282;17;141;32;8;49;6;11;3;4;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;75;942;352;4;193;30;21;42;9;26;6;6;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;76;845;315;7;160;36;12;34;10;26;2;5;23;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;77;656;238;8;108;28;15;42;4;9;3;2;19;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;78;673;207;12;112;15;6;24;4;9;4;3;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;79;844;301;14;152;27;10;60;8;17;3;2;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;80;823;319;8;174;35;11;45;11;12;2;3;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;81;955;328;9;193;24;9;37;7;17;2;3;27;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;82;647;225;7;120;37;4;11;6;23;2;3;12;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;83;858;353;16;243;15;7;17;2;13;1;0;39;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;84;866;330;10;158;49;12;41;12;26;1;5;16;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;85;972;415;5;172;37;29;84;21;19;4;12;32;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;86;872;324;6;184;38;7;40;6;13;5;5;20;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;87;829;358;7;172;32;19;69;12;17;4;4;22;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;88;873;318;6;139;22;20;75;15;15;2;11;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;89;792;320;10;161;29;20;48;23;9;4;7;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;90;920;340;6;163;46;11;66;25;11;6;1;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;91;952;383;2;182;67;14;58;11;27;4;11;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;92;846;337;1;156;38;11;64;22;23;2;9;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;93;892;328;6;136;32;26;87;18;10;6;5;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;94;915;356;11;140;31;23;105;22;13;1;9;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;95;926;331;13;159;40;11;54;13;29;3;5;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;96;1025;353;14;170;46;13;48;17;23;3;6;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;97;475;151;8;72;20;9;13;6;9;2;3;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;98;685;228;3;118;28;8;32;3;24;0;4;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;99;647;250;20;115;33;4;39;11;15;0;2;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;100;1024;437;5;207;61;18;89;20;19;7;6;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;101;1180;565;6;339;56;12;54;11;30;0;3;54;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;102;826;264;5;138;28;12;19;2;25;2;8;25;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;103;632;202;5;97;30;6;36;5;15;0;1;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;104;1202;479;24;210;37;38;71;53;14;8;15;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;105;419;184;0;85;13;24;29;14;4;2;8;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;106;307;168;9;84;18;1;43;2;9;1;1;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;107;782;390;9;159;50;24;92;22;25;1;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;108;877;342;5;163;34;19;62;24;15;6;8;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;109;904;411;15;194;64;15;74;12;26;0;10;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;110;828;366;3;181;52;7;53;5;37;1;10;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;111;601;249;13;113;47;2;29;3;29;0;6;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;112;748;251;2;115;37;12;45;12;18;2;4;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;113;623;249;13;101;27;14;57;6;26;1;4;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;114;899;401;1;211;59;10;56;8;28;2;15;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;115;1050;426;12;256;38;16;40;6;13;1;5;39;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;116;740;278;5;149;43;3;46;6;20;3;3;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;117;792;313;6;159;28;10;64;7;18;1;5;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;118;696;347;8;143;69;16;72;8;22;2;6;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;119;757;323;22;137;36;25;48;13;29;0;8;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;120;977;428;8;189;72;13;72;12;42;6;8;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;121;674;286;18;147;23;10;45;6;17;2;1;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;122;268;149;18;87;7;3;32;0;2;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;123;915;358;5;194;37;6;54;3;35;1;6;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;124;1006;413;13;193;62;13;61;10;33;0;3;25;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;125;874;339;7;175;40;5;42;7;24;9;3;27;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;126;771;324;18;137;45;7;68;3;32;1;9;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;127;854;344;8;166;60;7;73;6;19;0;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;128;795;301;2;157;33;11;43;8;18;3;5;21;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;129;915;324;4;138;56;15;59;17;15;0;6;14;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;130;221;154;13;60;5;4;67;4;1;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;131;746;341;15;89;35;33;117;34;10;5;1;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;132;847;369;1;110;30;21;142;26;19;3;15;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;133;1001;396;4;141;43;21;124;30;14;3;13;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;134;1262;513;13;188;54;54;99;50;17;9;15;14;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;135;671;287;15;122;35;14;57;18;12;3;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;136;1307;544;11;188;79;43;142;38;16;4;17;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;137;1024;430;6;175;55;19;130;21;18;1;2;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;138;619;205;4;95;8;29;20;12;6;10;9;12;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;139;769;252;2;98;9;62;20;38;1;12;6;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;140;768;282;1;142;9;41;41;14;8;7;6;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;141;798;337;5;179;9;41;43;20;4;5;6;25;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;142;997;413;7;195;17;99;26;37;8;4;2;18;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;143;360;132;3;74;13;11;12;5;2;3;2;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;144;688;261;3;107;15;41;50;19;9;8;6;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;145;793;316;5;157;52;11;45;7;23;1;2;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91001;4;1;5;10;146;0;22932;192;10615;1600;2665;5001;1238;642;367;371;241;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;0;0;32;4;14;3;0;6;2;1;1;1;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;1;516;189;10;113;16;10;11;2;18;2;4;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;2;904;316;7;127;54;14;67;14;14;4;12;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;3;782;284;2;140;55;12;40;11;15;2;6;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;4;466;149;0;89;12;9;18;4;12;0;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;5;865;327;3;127;74;17;50;11;26;3;7;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;6;783;274;5;120;39;20;41;8;21;5;8;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;7;861;317;7;147;57;7;37;5;31;3;12;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;8;1011;395;9;229;37;12;38;8;17;3;6;36;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;9;844;292;5;151;47;9;37;9;17;3;6;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;10;710;326;3;166;35;39;47;17;9;4;2;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;11;731;289;6;120;31;41;28;18;22;3;11;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;12;884;379;5;159;22;66;46;38;12;18;10;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;13;693;268;0;144;19;27;32;18;14;2;9;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;14;444;160;1;85;20;6;18;7;10;1;5;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;15;524;163;5;77;36;5;16;4;11;1;8;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;16;824;332;4;158;64;11;49;10;22;2;5;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;17;470;180;0;92;19;14;28;7;8;3;5;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;18;545;231;6;102;28;14;43;12;6;4;6;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;19;310;151;8;80;16;8;21;3;3;4;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;20;813;294;15;138;56;8;39;0;19;2;7;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;21;881;301;5;136;45;27;43;13;15;4;8;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;22;939;332;6;157;22;29;47;32;10;5;13;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;23;759;278;8;166;35;11;29;6;6;4;8;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;24;737;262;3;118;59;11;17;9;27;2;6;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;25;709;275;10;110;37;32;32;15;8;11;10;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;26;700;275;8;136;39;17;30;6;11;1;5;22;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;27;848;310;5;145;51;17;35;14;17;4;5;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;28;811;293;7;132;63;18;34;6;14;7;6;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;29;648;250;10;124;36;16;23;7;13;5;5;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;30;723;320;12;144;45;13;43;20;20;7;11;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;31;678;228;5;90;31;14;47;11;12;2;11;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;32;665;273;1;85;49;10;95;8;13;4;6;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;33;888;367;6;151;80;12;77;14;19;2;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;34;855;322;4;129;68;10;56;17;20;1;11;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;35;819;263;3;113;64;8;16;7;35;6;4;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;36;955;345;6;158;83;10;24;10;33;4;11;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;37;823;344;10;150;50;25;38;20;17;5;18;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;38;768;247;4;102;33;16;57;6;16;0;5;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;39;994;323;6;147;40;21;50;23;19;3;9;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;40;950;315;8;160;50;10;41;8;24;4;6;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;41;810;284;1;127;60;10;46;3;17;4;3;13;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;42;830;315;7;137;83;10;28;3;28;2;3;14;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;43;754;274;11;118;52;13;39;9;15;3;10;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;44;978;351;14;153;60;22;47;9;19;6;11;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;45;992;408;5;181;60;35;59;19;20;5;9;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;46;793;362;8;168;74;5;41;3;41;0;16;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;47;698;305;6;120;70;14;60;16;10;3;6;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;48;824;260;2;108;47;17;39;15;17;5;4;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;49;678;253;4;103;47;10;52;8;18;0;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;50;850;300;14;108;51;13;89;4;13;1;7;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;51;842;369;13;124;71;17;90;14;24;3;6;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;52;741;281;11;135;55;8;30;3;16;3;3;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;53;834;286;2;153;34;8;60;5;9;3;7;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;54;658;360;33;122;74;17;79;13;11;1;8;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;55;947;392;13;161;55;19;87;14;21;3;8;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;56;237;123;7;70;17;4;23;0;1;1;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;57;901;380;10;169;85;11;45;7;21;2;5;25;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;58;864;392;2;187;75;11;49;16;32;1;7;12;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;59;564;200;1;78;31;16;46;16;7;0;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;60;857;308;9;115;65;17;58;11;22;1;7;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;61;791;281;10;129;62;6;30;7;11;3;6;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;62;723;307;5;147;62;6;42;6;19;3;7;10;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;63;830;403;34;190;70;12;34;4;23;4;4;28;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;64;896;317;5;143;63;13;49;17;16;0;10;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;65;685;257;4;84;63;15;44;12;13;0;16;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;66;868;335;9;162;48;16;50;8;24;3;7;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;67;788;275;4;134;54;11;33;11;17;0;5;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;91101;4;1;6;11;68;947;354;6;186;52;8;44;8;17;0;15;18;0;0;0;                                                                                                                                                                                         
