NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;FPOE   ;GRUE   ;OEVP   ;NEOS   ;HC     ;LINKS  ;BIER   ;SOEZ   ;VOLT   ;WIFF   ;PRO    ;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;12;828;252;6;101;9;48;37;34;7;7;3;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;13;952;317;3;143;20;46;54;19;10;11;7;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;14;917;343;12;139;18;55;60;27;8;14;4;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;15;938;317;4;126;18;69;36;30;10;11;8;1;4;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;16;947;291;2;118;17;63;41;23;7;9;7;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;17;683;236;2;88;17;44;46;21;6;5;5;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;18;794;256;2;85;12;75;41;24;4;8;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;19;700;249;0;113;20;52;37;15;4;5;2;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;20;610;195;4;73;12;37;29;18;4;13;4;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;21;698;276;1;100;11;52;47;42;8;10;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;22;810;293;9;96;16;66;60;30;2;6;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;23;843;309;2;110;11;77;48;36;4;11;8;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;24;805;300;12;104;6;79;41;34;4;9;11;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;25;874;316;9;87;14;81;71;34;4;11;4;0;1;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;26;755;309;6;89;10;77;54;55;3;10;4;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;27;738;278;7;82;13;63;55;37;2;14;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;28;724;266;5;80;13;61;64;31;5;5;1;0;1;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;29;670;290;4;106;13;49;64;41;3;6;3;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;30;756;271;17;78;10;42;63;39;1;10;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;31;716;228;3;71;19;47;47;27;1;7;4;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;32;838;296;3;104;12;82;54;20;2;10;8;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;33;525;166;3;67;7;35;28;14;3;7;2;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;34;627;218;2;80;10;42;40;24;4;8;6;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90901;4;1;2;9;37;0;9197;107;3091;235;2371;1866;1006;97;294;97;18;15;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;0;0;47;4;12;4;9;8;4;0;3;3;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;1;725;260;2;100;6;78;31;23;3;11;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;2;700;231;8;97;11;45;25;23;9;6;4;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;3;938;366;6;149;19;90;39;34;8;10;9;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;4;934;335;12;135;14;71;50;23;10;16;1;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;5;815;267;1;83;22;61;42;20;10;16;10;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;6;776;289;5;111;24;59;36;18;10;15;4;7;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;7;712;261;6;97;15;75;29;24;4;9;1;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;8;696;229;7;80;10;56;29;25;4;9;9;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;9;807;245;4;105;12;61;33;8;8;10;3;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;10;721;254;8;79;13;63;38;27;3;15;7;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;11;732;222;11;78;9;65;27;16;7;6;2;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;12;852;284;2;114;11;61;39;27;10;11;8;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;13;735;279;33;114;14;46;29;17;8;16;1;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;14;625;198;1;94;12;35;17;19;6;4;4;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;15;802;280;2;119;16;54;35;25;9;12;8;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;16;772;305;3;129;8;67;44;26;4;19;4;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;17;700;232;3;79;14;59;48;15;5;6;2;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;18;684;207;4;85;9;47;28;12;9;11;2;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;19;759;330;36;132;20;63;33;18;7;17;3;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;20;815;298;1;140;13;65;43;16;9;7;4;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;21;719;266;7;117;15;51;29;24;5;14;3;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;22;243;108;4;66;6;2;25;1;4;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;23;725;243;6;94;13;57;33;24;5;8;2;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;24;716;224;4;98;9;50;32;11;9;6;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;25;843;301;4;104;21;63;39;24;11;17;12;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;26;677;254;7;104;13;62;22;18;10;8;8;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;27;654;238;3;80;11;62;34;25;5;12;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;28;793;319;3;135;18;69;45;18;11;14;4;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;29;699;254;6;116;7;52;27;15;11;17;2;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;30;447;185;3;87;14;38;19;7;7;3;6;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;31;739;239;3;87;8;60;34;20;13;7;1;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;32;864;317;12;150;19;29;45;25;15;9;8;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;33;575;199;3;68;16;46;30;12;11;11;1;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;34;539;199;7;109;6;17;25;9;12;9;2;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;35;782;315;4;135;17;72;38;29;4;9;7;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;36;788;278;2;115;21;54;43;22;11;5;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;37;661;207;1;95;16;24;40;17;5;6;1;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;38;782;302;3;161;30;26;33;12;15;7;6;9;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;39;534;211;4;79;13;52;25;6;11;15;5;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;40;803;263;6;133;34;31;29;10;6;6;4;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;41;706;262;6;90;24;52;35;24;13;17;1;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;42;442;183;2;60;19;48;21;15;6;6;3;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;43;464;155;2;53;5;43;24;12;5;9;1;1;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;44;623;206;2;92;18;27;22;17;11;9;4;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;45;602;222;7;80;15;56;27;13;7;8;5;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;46;675;244;2;94;20;53;26;22;5;9;10;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;47;142;33;4;15;3;0;7;1;3;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;48;923;329;6;144;15;59;46;14;18;16;6;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;49;811;314;14;145;24;41;42;12;13;15;5;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;50;760;266;2;137;10;40;36;10;7;9;7;8;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;51;903;370;12;210;25;17;44;13;26;3;3;17;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;52;675;278;12;141;26;24;31;3;19;3;3;16;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;53;962;373;7;195;23;28;59;19;14;8;4;16;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;54;952;303;9;137;17;31;42;29;20;7;5;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;55;1048;409;8;247;50;11;46;12;22;3;7;3;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;56;820;298;12;137;30;26;53;12;17;2;4;5;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;57;877;319;14;171;37;15;37;4;19;6;1;15;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;58;339;203;6;132;6;0;47;5;7;0;0;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;59;544;260;3;143;23;26;31;16;6;5;5;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;60;792;243;2;126;23;25;32;19;10;1;3;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;61;941;427;9;179;30;46;97;25;25;4;8;4;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;62;926;417;13;154;50;55;80;19;29;13;4;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;63;741;279;2;100;19;43;43;38;18;12;2;2;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;64;792;304;5;109;14;67;43;40;9;12;5;0;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;65;936;325;8;147;21;38;52;33;9;5;6;6;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;66;1017;386;7;196;30;41;41;23;17;10;10;11;0;0;0;                                                                                                                                                                                         
AT1;AT13;AT130;90201;4;1;3;2;67;1013;370;9;211;24;37;38;13;18;10;2;8;0;0;0;                                                                                                                                                                                         
